********  LANDSAT 9 SCENE CAPTURE SCHEDULE  ********

          ** All times listed in GMT **
--------------------------------------------------
Scenes collected by the LGS, and ASA stations
are scheduled for receipt and processing by EROS.
These scenes are available to the public from the
USGS Earth Resources Observation and Science (EROS)
archive:
https://www.usgs.gov/landsat-missions

Scenes scheduled for receipt by all other
International Ground Stations (IGS) must be
ordered through those stations.
For more information on IGS, please visit:
http://landsat.usgs.gov/about_ground_stations.php
Inclusion on this list does not guarantee that a
scene will actually be received by EROS.

--------------------------------------------------
PATH  ROW         IMAGE START          STATION
 148  112         010-06:00:00           LGN
 148  113         010-06:00:24           LGN
 148  114         010-06:00:48           LGN
 148  115         010-06:01:12           LGN
 148  116         010-06:01:36           LGN
 148  117         010-06:02:00           LGN
 148  118         010-06:02:24           LGN
 148  119         010-06:02:48           LGN
 148  120         010-06:03:12           LGN
 148  121         010-06:03:36           LGN
 148  122         010-06:04:00           LGN
 148  132         010-06:08:00           LGN
 164   17         010-07:01:00           LGN
 164   18         010-07:01:24           LGN
 164   19         010-07:01:48           LGN
 164   20         010-07:02:12           KHC
 164   21         010-07:02:35           KHC
 164   22         010-07:02:59           KHC
 164   23         010-07:03:23           KHC
 164   24         010-07:03:47           KHC
 164   25         010-07:04:11           KHC
 164   26         010-07:04:35           KHC
 164   27         010-07:04:59           KHC
 164   28         010-07:05:23           KHC
 164   29         010-07:05:46           KHC
 164   30         010-07:06:10           KHC
 164   31         010-07:06:34           KHC
 164   32         010-07:06:58           KHC
 164   33         010-07:07:22           KHC
 164   34         010-07:07:46           KHC
 164   35         010-07:08:10           KHC
 164   36         010-07:08:34           KHC
 164   37         010-07:08:58           KHC
 164   38         010-07:09:21           LGN
 164   39         010-07:09:45           LGN
 164   40         010-07:10:09           LGN
 164   41         010-07:10:33           LGN
 164   42         010-07:10:57           LGN
 164   43         010-07:11:21           LGN
 164   44         010-07:11:45           LGN
 164   45         010-07:12:09           LGN
 164   46         010-07:12:33           LGN
 164   47         010-07:12:56           LGN
 164   48         010-07:13:20           LGN
 164   49         010-07:13:44           LGN
 164   50         010-07:14:08           LGN
 164   51         010-07:14:32           LGN
 164   52         010-07:14:56           LGN
 164   53         010-07:15:20           LGN
 164   54         010-07:15:44           LGN
 164   55         010-07:16:08           LGN
 164   56         010-07:16:32           LGN
 164   57         010-07:16:56           LGN
 164   58         010-07:17:20           LGN
 164   59         010-07:17:43           LGN
 164   60         010-07:18:07           LGN
 164   67         010-07:20:55           JSA
 164   68         010-07:21:19           JSA
 164   69         010-07:21:43           JSA
 164   70         010-07:22:07           JSA
 164   71         010-07:22:31           JSA
 164   72         010-07:22:55           JSA
 164   75         010-07:24:06           JSA
 164  109         010-07:37:41           LGN
 164  110         010-07:38:05           LGN
 164  111         010-07:38:29           LGN
 164  112         010-07:38:53           LGN
 164  113         010-07:39:17           LGN
 164  114         010-07:39:41           LGN
 164  115         010-07:40:05           LGN
 164  116         010-07:40:29           LGN
 164  117         010-07:40:53           LGN
 164  118         010-07:41:17           LGN
 164  119         010-07:41:41           LGN
 164  120         010-07:42:05           LGN
 164  121         010-07:42:29           LGN
 164  122         010-07:42:53           LGN
 164  130         010-07:46:05           LGN
 164  131         010-07:46:29           LGN
 164  222         010-08:22:47           GLC
 180   17         010-08:39:53           NSG
 180   18         010-08:40:17           NSG
 180   19         010-08:40:41           NSG
 180   20         010-08:41:05           NSG
 180   21         010-08:41:28           NSG
 180   22         010-08:41:52           NSG
 180   23         010-08:42:16           NSG
 180   24         010-08:42:40           NSG
 180   25         010-08:43:04           NSG
 180   26         010-08:43:28           NSG
 180   27         010-08:43:52           NSG
 180   28         010-08:44:16           NSG
 180   29         010-08:44:40           NSG
 180   30         010-08:45:03           NSG
 180   31         010-08:45:27           NSG
 180   32         010-08:45:51           NSG
 180   33         010-08:46:15           NSG
 180   34         010-08:46:39           NSG
 180   35         010-08:47:03           NSG
 180   36         010-08:47:27           NSG
 180   37         010-08:47:51           LGN
 180   38         010-08:48:14           LGN
 180   39         010-08:48:38           LGN
 180   40         010-08:49:02           LGN
 180   41         010-08:49:26           LGN
 180   42         010-08:49:50           LGN
 180   43         010-08:50:14           LGN
 180   44         010-08:50:38           LGN
 180   45         010-08:51:02           LGN
 180   46         010-08:51:26           LGN
 180   47         010-08:51:50           LGN
 180   48         010-08:52:13           LGN
 180   49         010-08:52:37           LGN
 180   50         010-08:53:01           LGN
 180   51         010-08:53:25           LGN
 180   52         010-08:53:49           LGN
 180   53         010-08:54:13           LGN
 180   54         010-08:54:37           LGN
 180   55         010-08:55:01           LGN
 180   56         010-08:55:25           LGN
 180   57         010-08:55:49           LGN
 180   58         010-08:56:13           LGN
 180   59         010-08:56:37           LGN
 180   60         010-08:57:00           LGN
 180   61         010-08:57:24           LGN
 180   62         010-08:57:48           LGN
 180   63         010-08:58:12           LGN
 180   64         010-08:58:36           LGN
 180   65         010-08:59:00           JSA
 180   66         010-08:59:24           JSA
 180   67         010-08:59:48           JSA
 180   68         010-09:00:12           JSA
 180   69         010-09:00:36           JSA
 180   70         010-09:01:00           JSA
 180   71         010-09:01:24           JSA
 180   72         010-09:01:48           JSA
 180   73         010-09:02:12           JSA
 180   74         010-09:02:35           JSA
 180   75         010-09:02:59           JSA
 180   76         010-09:03:23           JSA
 180   77         010-09:03:47           JSA
 180   98         010-09:12:10           LGN
 180  105         010-09:14:58           LGN
 180  106         010-09:15:22           LGN
 180  107         010-09:15:46           LGN
 180  108         010-09:16:10           LGN
 180  109         010-09:16:34           LGN
 180  110         010-09:16:58           LGN
 180  111         010-09:17:22           LGN
 180  112         010-09:17:46           LGN
 180  113         010-09:18:10           LGN
 180  114         010-09:18:34           LGN
 180  115         010-09:18:58           LGN
 180  116         010-09:19:22           LGN
 180  117         010-09:19:46           LGN
 180  118         010-09:20:10           LGN
 180  119         010-09:20:34           LGN
 180  120         010-09:20:58           LGN
 180  121         010-09:21:22           LGN
 180  122         010-09:21:46           LGN
 180  130         010-09:24:58           LGN
 180  131         010-09:25:22           LGN
 196   17         010-10:18:46           NSG
 196   18         010-10:19:10           NSG
 196   19         010-10:19:34           NSG
 196   20         010-10:19:58           NSG
 196   21         010-10:20:22           NSG
 196   22         010-10:20:45           NSG
 196   23         010-10:21:09           NSG
 196   24         010-10:21:33           NSG
 196   25         010-10:21:57           NSG
 196   26         010-10:22:21           NSG
 196   27         010-10:22:45           NSG
 196   28         010-10:23:09           NSG
 196   29         010-10:23:33           NSG
 196   30         010-10:23:56           NSG
 196   31         010-10:24:20           NSG
 196   32         010-10:24:44           NSG
 196   33         010-10:25:08           NSG
 196   34         010-10:25:32           NSG
 196   35         010-10:25:56           NSG
 196   36         010-10:26:20           NSG
 196   37         010-10:26:44           LGN
 196   38         010-10:27:08           LGN
 196   39         010-10:27:31           LGN
 196   40         010-10:27:55           LGN
 196   41         010-10:28:19           LGN
 196   42         010-10:28:43           LGN
 196   43         010-10:29:07           LGN
 196   44         010-10:29:31           LGN
 196   45         010-10:29:55           LGN
 196   46         010-10:30:19           LGN
 196   47         010-10:30:43           LGN
 196   48         010-10:31:07           LGN
