********  LANDSAT 9 SCENE CAPTURE SCHEDULE  ********

          ** All times listed in GMT **
--------------------------------------------------
Scenes collected by the LGS, and ASA stations
are scheduled for receipt and processing by EROS.
These scenes are available to the public from the
USGS Earth Resources Observation and Science (EROS)
archive:
https://www.usgs.gov/landsat-missions

Scenes scheduled for receipt by all other
International Ground Stations (IGS) must be
ordered through those stations.
For more information on IGS, please visit:
http://landsat.usgs.gov/about_ground_stations.php
Inclusion on this list does not guarantee that a
scene will actually be received by EROS.

--------------------------------------------------
PATH  ROW         IMAGE START          STATION
--------------------------------------------------
  92   78         018-00:00:21           ASN
  92   79         018-00:00:45           ASN
  92   80         018-00:01:09           ASN
  92   81         018-00:01:32           ASN
  92   82         018-00:01:56           ASN
  92   83         018-00:02:20           ASN
  92   84         018-00:02:44           ASN
  92   85         018-00:03:08           ASN
  92   86         018-00:03:32           ASN
  92   87         018-00:03:56           ASN
  92   88         018-00:04:20           ASN
  92   89         018-00:04:44           LGN
  92   90         018-00:05:08           LGN
  92  106         018-00:11:31           LGN
  92  107         018-00:11:54           LGN
  92  108         018-00:12:18           LGN
  92  109         018-00:12:42           LGN
  92  110         018-00:13:06           LGN
  92  111         018-00:13:30           LGN
  92  112         018-00:13:54           LGN
  92  113         018-00:14:18           LGN
  92  114         018-00:14:42           LGN
  92  115         018-00:15:06           LGN
  92  116         018-00:15:30           LGN
  92  117         018-00:15:54           LGN
  92  118         018-00:16:18           LGN
  92  119         018-00:16:42           LGN
  92  120         018-00:17:06           LGN
  92  121         018-00:17:30           LGN
  92  122         018-00:17:54           LGN
 108   16         018-01:14:31           LGN
 108   17         018-01:14:54           LGN
 108   18         018-01:15:18           LGN
 108   19         018-01:15:42           LGN
 108   23         018-01:17:18           LGN
 108   24         018-01:17:42           LGN
 108   25         018-01:18:05           BJC
 108   26         018-01:18:29           BJC
 108   27         018-01:18:53           BJC
 108   28         018-01:19:17           BJC
 108   29         018-01:19:41           BJC
 108   30         018-01:20:05           BJC
 108   31         018-01:20:29           BJC
 108   32         018-01:20:53           BJC
 108   33         018-01:21:16           BJC
 108   34         018-01:21:40           BJC
 108   35         018-01:22:04           BJC
 108   36         018-01:22:28           BJC
 108   57         018-01:30:50           LGN
 108   58         018-01:31:14           LGN
 108   59         018-01:31:38           LGN
 108   60         018-01:32:02           LGN
 108   61         018-01:32:26           LGN
 108   62         018-01:32:50           LGN
 108   63         018-01:33:14           LGN
 108   64         018-01:33:37           LGN
 108   65         018-01:34:01           LGN
 108   66         018-01:34:25           LGN
 108   67         018-01:34:49           LGN
 108   68         018-01:35:13           LGN
 108   69         018-01:35:37           ASN
 108   70         018-01:36:01           ASN
 108   71         018-01:36:25           ASN
 108   72         018-01:36:49           ASN
 108   73         018-01:37:13           ASN
 108   74         018-01:37:37           ASN
 108   75         018-01:38:01           ASN
 108   76         018-01:38:25           ASN
 108   77         018-01:38:49           ASN
 108   78         018-01:39:13           ASN
 108   79         018-01:39:36           ASN
 108   80         018-01:40:00           ASN
 108   81         018-01:40:24           ASN
 108   82         018-01:40:48           ASN
 108   83         018-01:41:12           ASN
 108   84         018-01:41:36           ASN
 108   85         018-01:42:00           ASN
 108  106         018-01:50:23           LGN
 108  107         018-01:50:47           LGN
 108  108         018-01:51:11           LGN
 108  109         018-01:51:35           LGN
 108  110         018-01:51:59           LGN
 108  111         018-01:52:23           LGN
 108  112         018-01:52:47           LGN
 108  113         018-01:53:11           LGN
 108  114         018-01:53:35           LGN
 108  115         018-01:53:59           LGN
 108  116         018-01:54:23           LGN
 108  117         018-01:54:47           LGN
 108  118         018-01:55:11           LGN
 108  119         018-01:55:35           LGN
 108  120         018-01:55:59           LGN
 108  121         018-01:56:23           LGN
 108  122         018-01:56:47           LGN
 108  212         018-02:32:42           LGN
 108  213         018-02:33:06           LGS
 124   16         018-02:53:24           LGN
 124   17         018-02:53:47           LGN
 124   18         018-02:54:11           BJC
 124   19         018-02:54:35           BJC
 124   20         018-02:54:59           BJC
 124   21         018-02:55:23           BJC
 124   22         018-02:55:47           BJC
 124   23         018-02:56:11           BJC
 124   24         018-02:56:35           BJC
