********  LANDSAT 9 SCENE CAPTURE SCHEDULE  ********

          ** All times listed in GMT **
--------------------------------------------------
Scenes collected by the LGS, and ASA stations
are scheduled for receipt and processing by EROS.
These scenes are available to the public from the
USGS Earth Resources Observation and Science (EROS)
archive:
https://www.usgs.gov/landsat-missions

Scenes scheduled for receipt by all other
International Ground Stations (IGS) must be
ordered through those stations.
For more information on IGS, please visit:
http://landsat.usgs.gov/about_ground_stations.php
Inclusion on this list does not guarantee that a
scene will actually be received by EROS.

--------------------------------------------------
PATH  ROW         IMAGE START          STATION
--------------------------------------------------
  95   54         023-00:09:15           LGN
  95   55         023-00:09:39           LGN
  95   61         023-00:12:02           LGN
  95   62         023-00:12:26           LGN
  95   63         023-00:12:50           LGN
  95   64         023-00:13:14           LGN
  95   65         023-00:13:38           LGN
  95   66         023-00:14:02           LGN
  95   67         023-00:14:26           LGN
  95   70         023-00:15:37           LGN
  95   71         023-00:16:01           LGN
  95   72         023-00:16:25           ASN
  95   73         023-00:16:49           ASN
  95   74         023-00:17:13           ASN
  95   75         023-00:17:37           ASN
  95   76         023-00:18:01           ASN
  95   77         023-00:18:25           ASN
  95   78         023-00:18:49           ASN
  95   79         023-00:19:13           ASN
  95   80         023-00:19:37           ASN
  95   81         023-00:20:01           ASN
  95   82         023-00:20:25           ASN
  95   83         023-00:20:49           ASN
  95   84         023-00:21:13           ASN
  95   85         023-00:21:37           ASN
  95   86         023-00:22:01           ASN
  95   87         023-00:22:25           ASN
  95   88         023-00:22:48           ASN
  95  106         023-00:30:00           LGN
  95  107         023-00:30:24           LGN
  95  108         023-00:30:48           LGN
  95  109         023-00:31:12           LGN
  95  110         023-00:31:36           LGN
  95  111         023-00:32:00           LGN
  95  112         023-00:32:24           LGN
  95  113         023-00:32:48           LGN
  95  114         023-00:33:12           LGN
  95  115         023-00:33:36           LGN
  95  116         023-00:34:00           LGN
  95  117         023-00:34:24           LGN
  95  118         023-00:34:48           LGN
  95  119         023-00:35:12           LGN
  95  120         023-00:35:36           LGN
  95  121         023-00:36:00           LGN
  95  122         023-00:36:24           LGN
 111   15         023-01:32:36           LGN
 111   16         023-01:33:00           LGN
 111   17         023-01:33:24           LGN
 111   18         023-01:33:48           LGN
 111   19         023-01:34:12           LGN
 111   22         023-01:35:23           BJC
 111   23         023-01:35:47           BJC
 111   24         023-01:36:11           BJC
 111   25         023-01:36:35           BJC
 111   26         023-01:36:59           BJC
 111   27         023-01:37:23           BJC
 111   28         023-01:37:46           BJC
 111   29         023-01:38:10           BJC
 111   30         023-01:38:34           BJC
 111   35         023-01:40:34           BJC
 111   36         023-01:40:58           BJC
 111   37         023-01:41:21           BJC
 111   42         023-01:43:21           BJC
 111   43         023-01:43:45           BJC
 111   54         023-01:48:08           SNC
 111   55         023-01:48:32           SNC
 111   56         023-01:48:56           LGN
 111   57         023-01:49:19           LGN
 111   58         023-01:49:43           LGN
 111   59         023-01:50:07           LGN
 111   60         023-01:50:31           LGN
 111   61         023-01:50:55           LGN
 111   64         023-01:52:07           LGN
 111   65         023-01:52:31           LGN
 111   66         023-01:52:55           LGN
 111   67         023-01:53:19           LGN
 111   68         023-01:53:43           LGN
 111   69         023-01:54:07           LGN
 111   70         023-01:54:30           ASN
 111   71         023-01:54:54           ASN
 111   72         023-01:55:18           ASN
 111   73         023-01:55:42           ASN
 111   74         023-01:56:06           ASN
 111   75         023-01:56:30           ASN
 111   76         023-01:56:54           ASN
 111   77         023-01:57:18           ASN
 111   78         023-01:57:42           ASN
 111   79         023-01:58:06           ASN
 111   80         023-01:58:30           ASN
 111   81         023-01:58:54           ASN
 111   82         023-01:59:18           ASN
 111   83         023-01:59:42           ASN
 111   84         023-02:00:06           ASN
 111   85         023-02:00:30           ASN
 111  106         023-02:08:53           LGN
 111  107         023-02:09:17           LGN
 111  108         023-02:09:41           LGN
 111  109         023-02:10:05           LGN
 111  110         023-02:10:29           LGN
 111  111         023-02:10:53           LGN
 111  112         023-02:11:17           LGN
 111  113         023-02:11:41           LGN
 111  114         023-02:12:05           LGN
 111  115         023-02:12:29           LGN
 111  116         023-02:12:53           LGN
 111  117         023-02:13:17           LGN
 111  118         023-02:13:41           LGN
 111  119         023-02:14:05           LGN
 111  120         023-02:14:29           LGN
 111  121         023-02:14:53           LGN
 111  122         023-02:15:17           LGN
 111  208         023-02:49:36           LGN
 111  209         023-02:50:00           LGN
 111  214         023-02:51:59           LGS
 127   15         023-03:11:29           LGN
 127   16         023-03:11:53           LGN
 127   17         023-03:12:17           LGN
 127   18         023-03:12:41           BJC
 127   19         023-03:13:05           BJC
 127   20         023-03:13:28           BJC
 127   21         023-03:13:52           BJC
 127   22         023-03:14:16           BJC
 127   23         023-03:14:40           BJC
 127   24         023-03:15:04           BJC
 127   25         023-03:15:28           BJC
 127   26         023-03:15:52           BJC
 127   27         023-03:16:16           BJC
 127   28         023-03:16:39           BJC
 127   29         023-03:17:03           BJC
 127   30         023-03:17:27           BJC
 127   31         023-03:17:51           BJC
 127   32         023-03:18:15           BJC
 127   33         023-03:18:39           BJC
 127   34         023-03:19:03           BJC
 127   35         023-03:19:27           BJC
 127   36         023-03:19:51           BJC
 127   37         023-03:20:14           BJC
 127   38         023-03:20:38           BJC
 127   39         023-03:21:02           BJC
 127   40         023-03:21:26           BJC
 127   41         023-03:21:50           BJC
 127   42         023-03:22:14           BJC
 127   43         023-03:22:38           BJC
 127   44         023-03:23:02           BJC
 127   45         023-03:23:26           SNC
 127   46         023-03:23:49           SNC
 127   47         023-03:24:13           SNC
 127   48         023-03:24:37           SNC
 127   49         023-03:25:01           SNC
 127   50         023-03:25:25           SNC
 127   51         023-03:25:49           SNC
 127   52         023-03:26:13           SNC
 127   53         023-03:26:37           SNC
 127   54         023-03:27:01           SNC
 127   55         023-03:27:25           SNC
 127   56         023-03:27:49           SNC
 127   57         023-03:28:12           SNC
 127   58         023-03:28:36           SNC
 127   59         023-03:29:00           SNC
 127   60         023-03:29:24           LGN
 127   61         023-03:29:48           LGN
 127   62         023-03:30:12           LGN
 127  106         023-03:47:46           LGN
 127  107         023-03:48:10           LGN
 127  108         023-03:48:34           LGN
 127  109         023-03:48:58           LGN
 127  110         023-03:49:22           LGN
 127  111         023-03:49:46           LGN
 127  112         023-03:50:10           LGN
 127  113         023-03:50:34           LGN
 127  114         023-03:50:58           LGN
 127  115         023-03:51:22           LGN
 127  116         023-03:51:46           LGN
 127  117         023-03:52:10           LGN
 127  118         023-03:52:34           LGN
 127  119         023-03:52:58           LGN
 127  120         023-03:53:22           LGN
 127  121         023-03:53:46           LGN
 127  122         023-03:54:10           LGN
 127  184         023-04:18:55           LGN
 143   15         023-04:50:22           LGN
 143   16         023-04:50:46           LGN
 143   17         023-04:51:10           LGN
 143   18         023-04:51:34           LGN
 143   19         023-04:51:58           LGN
 143   20         023-04:52:21           KHC
 143   21         023-04:52:45           KHC
 143   22         023-04:53:09           KHC
 143   23         023-04:53:33           KHC
 143   24         023-04:53:57           KHC
 143   25         023-04:54:21           KHC
 143   26         023-04:54:45           KHC
 143   27         023-04:55:09           KHC
 143   28         023-04:55:32           KHC
 143   29         023-04:55:56           KHC
 143   30         023-04:56:20           KHC
 143   31         023-04:56:44           KHC
 143   32         023-04:57:08           KHC
 143   33         023-04:57:32           KHC
 143   34         023-04:57:56           KHC
 143   35         023-04:58:20           KHC
 143   36         023-04:58:44           KHC
 143   37         023-04:59:07           KHC
 143   38         023-04:59:31           KHC
 143   39         023-04:59:55           KHC
 143   40         023-05:00:19           KHC
 143   41         023-05:00:43           KHC
 143   42         023-05:01:07           KHC
 143   43         023-05:01:31           KHC
 143   44         023-05:01:55           KHC
 143   45         023-05:02:19           KHC
 143   46         023-05:02:42           KHC
 143   47         023-05:03:06           SGI
 143   48         023-05:03:30           SGI
 143   49         023-05:03:54           SGI
 143   50         023-05:04:18           SGI
 143   51         023-05:04:42           SGI
 143   52         023-05:05:06           SGI
 143   53         023-05:05:30           SGI
 143   54         023-05:05:54           SGI
 143   55         023-05:06:18           SGI
 143  106         023-05:26:39           LGN
 143  107         023-05:27:03           LGN
 143  108         023-05:27:27           LGN
 143  109         023-05:27:51           LGN
 143  110         023-05:28:15           LGN
 143  111         023-05:28:39           LGN
 143  112         023-05:29:03           LGN
 143  113         023-05:29:27           LGN
 143  114         023-05:29:51           LGN
 143  115         023-05:30:15           LGN
 143  116         023-05:30:39           LGN
 143  117         023-05:31:03           LGN
 143  118         023-05:31:27           LGN
 143  119         023-05:31:51           LGN
 143  120         023-05:32:15           LGN
 143  121         023-05:32:39           LGN
 143  122         023-05:33:03           LGN
 159   15         023-06:29:15           LGN
 159   16         023-06:29:39           LGN
 159   17         023-06:30:03           LGN
 159   18         023-06:30:27           KHC
 159   19         023-06:30:51           KHC
 159   20         023-06:31:14           KHC
 159   21         023-06:31:38           KHC
 159   22         023-06:32:02           KHC
 159   23         023-06:32:26           KHC
 159   24         023-06:32:50           KHC
 159   25         023-06:33:14           KHC
 159   26         023-06:33:38           KHC
 159   27         023-06:34:02           KHC
 159   28         023-06:34:25           KHC
 159   29         023-06:34:49           KHC
 159   30         023-06:35:13           KHC
 159   31         023-06:35:37           KHC
 159   32         023-06:36:01           KHC
 159   33         023-06:36:25           KHC
 159   34         023-06:36:49           KHC
 159   35         023-06:37:13           KHC
 159   36         023-06:37:37           KHC
 159   37         023-06:38:00           KHC
 159   38         023-06:38:24           KHC
 159   39         023-06:38:48           KHC
 159   40         023-06:39:12           KHC
 159   41         023-06:39:36           KHC
 159   42         023-06:40:00           KHC
 159   43         023-06:40:24           SGI
 159   44         023-06:40:48           SGI
 159   45         023-06:41:12           SGI
 159   46         023-06:41:36           SGI
 159   47         023-06:41:59           SGI
 159   48         023-06:42:23           LGN
 159   51         023-06:43:35           LGN
