********  LANDSAT 9 SCENE CAPTURE SCHEDULE  ********

          ** All times listed in GMT **
--------------------------------------------------
Scenes collected by the LGS, and ASA stations
are scheduled for receipt and processing by EROS.
These scenes are available to the public from the
USGS Earth Resources Observation and Science (EROS)
archive:
https://www.usgs.gov/landsat-missions

Scenes scheduled for receipt by all other
International Ground Stations (IGS) must be
ordered through those stations.
For more information on IGS, please visit:
http://landsat.usgs.gov/about_ground_stations.php
Inclusion on this list does not guarantee that a
scene will actually be received by EROS.

--------------------------------------------------
PATH  ROW         IMAGE START          STATION
 126   37         016-03:14:08           BJC
 126   38         016-03:14:32           BJC
 126   39         016-03:14:56           BJC
 126   40         016-03:15:19           BJC
 126   41         016-03:15:43           BJC
 126   42         016-03:16:07           BJC
 126   43         016-03:16:31           BJC
 126   44         016-03:16:55           BJC
 126   45         016-03:17:19           BJC
 126   46         016-03:17:43           SNC
 126   47         016-03:18:07           SNC
 126   48         016-03:18:31           SNC
 126   49         016-03:18:55           SNC
 126   50         016-03:19:18           SNC
 126   51         016-03:19:42           SNC
 126   52         016-03:20:06           SNC
 126   53         016-03:20:30           SNC
 126   54         016-03:20:54           SNC
 126   55         016-03:21:18           SNC
 126   56         016-03:21:42           SNC
 126   57         016-03:22:06           SNC
 126   58         016-03:22:30           SNC
 126   59         016-03:22:54           SNC
 126   60         016-03:23:18           SNC
 126   61         016-03:23:42           LGN
 126   62         016-03:24:05           LGN
 126   63         016-03:24:29           LGN
 126  106         016-03:41:39           LGN
 126  107         016-03:42:03           LGN
 126  108         016-03:42:27           LGN
 126  109         016-03:42:51           LGN
 126  110         016-03:43:15           LGN
 126  111         016-03:43:39           LGN
 126  112         016-03:44:03           LGN
 126  113         016-03:44:27           LGN
 126  114         016-03:44:51           LGN
 126  115         016-03:45:15           LGN
 126  116         016-03:45:39           LGN
 126  117         016-03:46:03           LGN
 126  118         016-03:46:27           LGN
 126  119         016-03:46:51           LGN
 126  120         016-03:47:15           LGN
 126  121         016-03:47:39           LGN
 126  122         016-03:48:03           LGN
 126  196         016-04:17:36           LGN
 126  203         016-04:20:23           LGN
 142   16         016-04:44:39           LGN
 142   17         016-04:45:03           LGN
 142   18         016-04:45:27           LGN
 142   19         016-04:45:51           LGN
 142   20         016-04:46:15           LGN
 142   21         016-04:46:39           BJC
 142   22         016-04:47:03           BJC
 142   23         016-04:47:26           BJC
 142   24         016-04:47:50           BJC
 142   25         016-04:48:14           BJC
 142   26         016-04:48:38           BJC
 142   27         016-04:49:02           BJC
 142   28         016-04:49:26           BJC
 142   29         016-04:49:50           BJC
 142   30         016-04:50:14           BJC
 142   31         016-04:50:38           KHC
 142   32         016-04:51:01           KHC
 142   33         016-04:51:25           KHC
 142   34         016-04:51:49           KHC
 142   35         016-04:52:13           KHC
 142   36         016-04:52:37           KHC
 142   37         016-04:53:01           KHC
 142   38         016-04:53:25           KHC
 142   39         016-04:53:49           KHC
 142   40         016-04:54:13           KHC
 142   41         016-04:54:36           KHC
 142   42         016-04:55:00           KHC
 142   43         016-04:55:24           KHC
 142   44         016-04:55:48           KHC
 142   45         016-04:56:12           KHC
 142   46         016-04:56:36           KHC
 142   47         016-04:57:00           SGI
 142   48         016-04:57:24           SGI
 142   49         016-04:57:48           SGI
 142   50         016-04:58:12           SGI
 142   51         016-04:58:35           SGI
 142   52         016-04:58:59           SGI
 142   53         016-04:59:23           SGI
 142   54         016-04:59:47           SGI
 142   55         016-05:00:11           SGI
 142  106         016-05:20:33           LGN
 142  107         016-05:20:56           LGN
 142  108         016-05:21:20           LGN
 142  109         016-05:21:44           LGN
 142  110         016-05:22:08           LGN
 142  111         016-05:22:32           LGN
 142  112         016-05:22:56           LGN
 142  113         016-05:23:20           LGN
 142  114         016-05:23:44           LGN
 142  115         016-05:24:08           LGN
 142  116         016-05:24:32           LGN
 142  117         016-05:24:56           LGN
 142  118         016-05:25:20           LGN
 142  119         016-05:25:44           LGN
 142  120         016-05:26:08           LGN
 142  121         016-05:26:32           LGN
 142  122         016-05:26:56           LGN
 142  131         016-05:30:32           LGN
 142  211         016-06:02:27           PAC
 142  212         016-06:02:51           LGS
 142  213         016-06:03:15           LGS
 142  214         016-06:03:39           LGS
 158   16         016-06:23:32           LGN
 158   17         016-06:23:56           LGN
 158   18         016-06:24:20           KHC
 158   19         016-06:24:44           KHC
 158   20         016-06:25:08           KHC
 158   21         016-06:25:32           KHC
 158   22         016-06:25:56           KHC
 158   23         016-06:26:20           KHC
 158   24         016-06:26:43           KHC
 158   25         016-06:27:07           KHC
 158   26         016-06:27:31           KHC
 158   27         016-06:27:55           KHC
 158   28         016-06:28:19           KHC
 158   29         016-06:28:43           KHC
 158   30         016-06:29:07           KHC
 158   31         016-06:29:31           KHC
 158   32         016-06:29:55           KHC
 158   33         016-06:30:18           KHC
 158   34         016-06:30:42           KHC
 158   35         016-06:31:06           KHC
 158   36         016-06:31:30           KHC
 158   37         016-06:31:54           KHC
 158   38         016-06:32:18           KHC
 158   39         016-06:32:42           KHC
 158   40         016-06:33:06           KHC
 158   41         016-06:33:30           KHC
 158   42         016-06:33:53           KHC
 158   43         016-06:34:17           SGI
 158   44         016-06:34:41           SGI
 158   45         016-06:35:05           SGI
 158   46         016-06:35:29           SGI
 158   47         016-06:35:53           SGI
 158   48         016-06:36:17           SGI
 158   66         016-06:43:27           LGN
 158   67         016-06:43:51           LGN
 158   68         016-06:44:15           LGN
 158   69         016-06:44:39           LGN
 158   70         016-06:45:03           LGN
 158   71         016-06:45:27           LGN
 158   72         016-06:45:51           LGN
 158   73         016-06:46:15           JSA
 158   74         016-06:46:39           JSA
 158   75         016-06:47:03           JSA
 158   76         016-06:47:27           JSA
 158   77         016-06:47:51           JSA
 158   78         016-06:48:15           JSA
 158  108         016-07:00:14           LGN
 158  109         016-07:00:38           LGN
 158  110         016-07:01:02           LGN
 158  111         016-07:01:26           LGN
 158  112         016-07:01:50           LGN
 158  113         016-07:02:14           LGN
 158  114         016-07:02:38           LGN
 158  115         016-07:03:01           LGN
 158  116         016-07:03:25           LGN
 158  117         016-07:03:49           LGN
 158  118         016-07:04:13           LGN
 158  119         016-07:04:37           LGN
 158  120         016-07:05:01           LGN
 158  121         016-07:05:25           LGN
 158  122         016-07:05:49           LGN
 158  130         016-07:09:01           LGN
 158  131         016-07:09:25           LGN
 174   16         016-08:02:26           NSG
 174   17         016-08:02:49           NSG
 174   18         016-08:03:13           NSG
 174   19         016-08:03:37           NSG
 174   20         016-08:04:01           NSG
 174   21         016-08:04:25           NSN
 174   22         016-08:04:49           NSN
 174   23         016-08:05:13           NSN
 174   24         016-08:05:37           NSN
 174   25         016-08:06:00           NSN
 174   26         016-08:06:24           NSN
 174   27         016-08:06:48           NSN
 174   28         016-08:07:12           NSN
 174   29         016-08:07:36           NSN
 174   30         016-08:08:00           NSN
 174   31         016-08:08:24           NSN
 174   32         016-08:08:48           NSG
 174   33         016-08:09:11           LGN
 174   34         016-08:09:35           LGN
 174   35         016-08:09:59           LGN
 174   36         016-08:10:23           LGN
 174   37         016-08:10:47           LGN
 174   38         016-08:11:11           LGN
 174   39         016-08:11:35           LGN
 174   40         016-08:11:59           LGN
 174   41         016-08:12:23           LGN
 174   42         016-08:12:47           LGN
 174   43         016-08:13:10           LGN
 174   44         016-08:13:34           LGN
 174   45         016-08:13:58           LGN
 174   46         016-08:14:22           LGN
 174   47         016-08:14:46           LGN
 174   48         016-08:15:10           LGN
 174   49         016-08:15:34           LGN
 174   50         016-08:15:58           LGN
 174   51         016-08:16:22           LGN
 174   52         016-08:16:46           LGN
 174   53         016-08:17:09           LGN
 174   54         016-08:17:33           LGN
 174   55         016-08:17:57           LGN
 174   56         016-08:18:21           LGN
 174   57         016-08:18:45           LGN
 174   58         016-08:19:09           LGN
 174   59         016-08:19:33           LGN
 174   60         016-08:19:57           LGN
 174   61         016-08:20:21           LGN
 174   62         016-08:20:45           LGN
 174   63         016-08:21:09           LGN
 174   64         016-08:21:33           JSA
 174   65         016-08:21:56           JSA
 174   66         016-08:22:20           JSA
 174   67         016-08:22:44           JSA
 174   68         016-08:23:08           JSA
 174   69         016-08:23:32           JSA
 174   70         016-08:23:56           JSA
 174   71         016-08:24:20           JSA
 174   72         016-08:24:44           JSA
 174   73         016-08:25:08           JSA
 174   74         016-08:25:32           JSA
 174   75         016-08:25:56           JSA
 174   76         016-08:26:20           JSA
 174   77         016-08:26:44           JSA
 174   78         016-08:27:08           JSA
 174   79         016-08:27:32           JSA
 174   80         016-08:27:56           JSA
 174   81         016-08:28:20           JSA
 174   82         016-08:28:43           JSA
 174   83         016-08:29:07           JSA
 174   84         016-08:29:31           JSA
 174  104         016-08:37:31           LGN
 174  105         016-08:37:55           LGN
 174  109         016-08:39:31           LGN
 174  110         016-08:39:55           LGN
 174  111         016-08:40:19           LGN
 174  112         016-08:40:43           LGN
 174  113         016-08:41:07           LGN
 174  114         016-08:41:31           LGN
 174  115         016-08:41:55           LGN
 174  116         016-08:42:19           LGN
 174  117         016-08:42:42           LGN
 174  118         016-08:43:06           LGN
 174  119         016-08:43:30           LGN
 174  120         016-08:43:54           LGN
 174  121         016-08:44:18           LGN
 174  122         016-08:44:42           LGN
 174  131         016-08:48:18           LGN
 190   16         016-09:41:19           NSN
 190   17         016-09:41:42           NSN
 190   18         016-09:42:06           NSN
 190   19         016-09:42:30           NSN
 190   20         016-09:42:54           NSN
 190   21         016-09:43:18           NSN
 190   22         016-09:43:42           NSN
 190   23         016-09:44:06           NSN
 190   24         016-09:44:30           NSN
 190   25         016-09:44:53           NSN
 190   26         016-09:45:17           NSN
 190   27         016-09:45:41           NSN
 190   28         016-09:46:05           NSN
 190   29         016-09:46:29           NSN
 190   30         016-09:46:53           NSN
 190   31         016-09:47:17           NSN
 190   32         016-09:47:41           NSN
 190   33         016-09:48:05           NSN
 190   34         016-09:48:28           NSN
 190   35         016-09:48:52           NSN
 190   36         016-09:49:16           NSN
 190   37         016-09:49:40           NSG
 190   38         016-09:50:04           LGN
 190   39         016-09:50:28           LGN
 190   40         016-09:50:52           LGN
 190   41         016-09:51:16           LGN
 190   42         016-09:51:40           LGN
 190   43         016-09:52:03           LGN
 190   44         016-09:52:27           LGN
 190   45         016-09:52:51           LGN
 190   46         016-09:53:15           LGN
 190   47         016-09:53:39           LGN
 190   48         016-09:54:03           LGN
 190   49         016-09:54:27           LGN
 190   50         016-09:54:51           LGN
 190   51         016-09:55:15           LGN
 190   52         016-09:55:39           LGN
 190   53         016-09:56:02           LGN
 190   54         016-09:56:26           LGN
 190   55         016-09:56:50           LGN
 190   56         016-09:57:14           LGN
 190   57         016-09:57:38           LGN
 190  109         016-10:18:24           LGN
 190  110         016-10:18:48           LGN
 190  111         016-10:19:12           LGN
 190  112         016-10:19:36           LGN
 190  113         016-10:20:00           LGN
 190  114         016-10:20:24           LGN
 190  115         016-10:20:48           LGN
 190  116         016-10:21:12           LGN
 190  117         016-10:21:36           LGN
 190  118         016-10:21:59           LGN
 190  119         016-10:22:23           LGN
 190  120         016-10:22:47           LGN
 190  121         016-10:23:11           LGN
 190  122         016-10:23:35           LGN
 190  129         016-10:26:23           LGN
 190  130         016-10:26:47           LGN
 206   17         016-11:20:35           NSN
 206   18         016-11:20:59           NSN
 206   19         016-11:21:23           NSN
 206   20         016-11:21:47           NSN
 206   21         016-11:22:11           NSN
 206   22         016-11:22:35           NSN
 206   23         016-11:22:59           NSN
 206   24         016-11:23:23           NSN
 206   40         016-11:29:45           LGN
 206   41         016-11:30:09           LGN
 206   42         016-11:30:33           LGN
 206   43         016-11:30:56           LGN
 206   44         016-11:31:20           LGN
 206   45         016-11:31:44           LGN
 206   46         016-11:32:08           LGN
 206   47         016-11:32:32           LGN
 206   50         016-11:33:44           LGN
 206   98         016-11:52:53           LGN
 206  104         016-11:55:17           LGN
 206  105         016-11:55:41           LGN
 206  106         016-11:56:05           LGN
 206  107         016-11:56:29           LGN
 206  108         016-11:56:53           LGN
 206  109         016-11:57:17           LGN
 206  110         016-11:57:41           LGN
 206  111         016-11:58:05           LGN
 206  112         016-11:58:29           LGN
 206  113         016-11:58:53           LGN
 206  114         016-11:59:17           LGN
 206  115         016-11:59:41           LGN
 206  116         016-12:00:04           LGN
 206  117         016-12:00:28           LGN
 206  118         016-12:00:52           LGN
 206  119         016-12:01:16           LGN
 206  120         016-12:01:40           LGN
 206  121         016-12:02:04           LGN
 206  122         016-12:02:28           LGN
 206  201         016-12:34:00           LGN
 206  202         016-12:34:24           LGN
 206  203         016-12:34:48           LGN
 222   60         016-13:16:36           LGN
 222   61         016-13:17:00           LGN
 222   62         016-13:17:24           LGN
 222   63         016-13:17:48           LGN
 222   64         016-13:18:12           LGN
 222   65         016-13:18:35           LGN
 222   66         016-13:18:59           LGN
 222   67         016-13:19:23           LGN
 222   68         016-13:19:47           LGN
 222   69         016-13:20:11           LGN
 222   70         016-13:20:35           LGN
 222   71         016-13:20:59           LGN
 222   72         016-13:21:23           LGN
 222   73         016-13:21:47           LGN
 222   74         016-13:22:11           LGN
 222   75         016-13:22:35           LGN
 222   76         016-13:22:59           LGN
 222   77         016-13:23:23           LGN
 222   78         016-13:23:47           LGN
 222   79         016-13:24:11           LGN
 222   80         016-13:24:35           LGN
 222   81         016-13:24:58           LGN
 222   82         016-13:25:22           LGN
 222   83         016-13:25:46           LGN
 222   84         016-13:26:10           LGN
 222   96         016-13:30:58           LGN
 222  107         016-13:35:22           LGN
 222  108         016-13:35:46           LGN
 222  109         016-13:36:10           LGN
 222  110         016-13:36:34           LGN
 222  111         016-13:36:58           LGN
 222  112         016-13:37:22           LGN
 222  113         016-13:37:45           LGN
 222  114         016-13:38:09           LGN
 222  115         016-13:38:33           LGN
 222  116         016-13:38:57           LGN
 222  117         016-13:39:21           LGN
 222  118         016-13:39:45           LGN
 222  119         016-13:40:09           LGN
 222  120         016-13:40:33           LGN
 222  121         016-13:40:57           LGN
 222  122         016-13:41:21           LGN
 222  129         016-13:44:09           LGN
 222  178         016-14:03:43           ASN
   5    1         016-14:32:00           LGN
   5    8         016-14:34:47           LGN
   5    9         016-14:35:11           LGN
   5   16         016-14:37:58           LGN
   5   23         016-14:40:45           LGN
   5   24         016-14:41:09           LGN
   5   25         016-14:41:33           LGN
   5   26         016-14:41:56           LGN
   5   27         016-14:42:20           LGN
   5   28         016-14:42:44           LGN
   5   29         016-14:43:08           LGN
   5   30         016-14:43:32           LGN
   5   47         016-14:50:18           LGN
   5   48         016-14:50:42           LGN
   5   51         016-14:51:54           LGN
   5   52         016-14:52:18           LGN
   5   53         016-14:52:42           LGN
   5   54         016-14:53:05           LGN
   5   55         016-14:53:29           LGN
   5   56         016-14:53:53           LGN
   5   57         016-14:54:17           LGN
   5   58         016-14:54:41           LGN
   5   59         016-14:55:05           LGN
   5   60         016-14:55:29           LGN
   5   61         016-14:55:53           LGN
   5   62         016-14:56:17           LGN
   5   63         016-14:56:41           LGN
   5   64         016-14:57:05           LGN
   5   65         016-14:57:29           LGN
   5   66         016-14:57:52           LGN
   5   67         016-14:58:16           LGN
   5   68         016-14:58:40           LGN
   5   69         016-14:59:04           LGN
   5   70         016-14:59:28           LGN
   5   71         016-14:59:52           LGN
   5   83         016-15:04:39           LGN
   5  109         016-15:15:03           LGN
   5  110         016-15:15:27           LGN
   5  111         016-15:15:51           LGN
   5  112         016-15:16:15           LGN
   5  113         016-15:16:39           LGN
   5  114         016-15:17:03           LGN
   5  115         016-15:17:27           LGN
   5  116         016-15:17:51           LGN
   5  117         016-15:18:14           LGN
   5  118         016-15:18:38           LGN
   5  119         016-15:19:02           LGN
   5  120         016-15:19:26           LGN
   5  121         016-15:19:50           LGN
   5  122         016-15:20:14           LGN
   5  192         016-15:48:11           SNC
   5  193         016-15:48:35           SNC
  21   16         016-16:16:51           PAC
  21   17         016-16:17:15           PAC
  21   18         016-16:17:39           PAC
  21   19         016-16:18:02           PAC
  21   20         016-16:18:26           PAC
  21   21         016-16:18:50           PAC
  21   22         016-16:19:14           LGS
  21   23         016-16:19:38           LGS
  21   24         016-16:20:02           LGS
  21   25         016-16:20:26           LGS
  21   26         016-16:20:50           LGS
  21   27         016-16:21:13           LGS
  21   28         016-16:21:37           LGS
  21   29         016-16:22:01           LGS
  21   30         016-16:22:25           LGS
  21   31         016-16:22:49           LGS
  21   32         016-16:23:13           LGS
  21   33         016-16:23:37           LGS
  21   34         016-16:24:01           LGS
  21   35         016-16:24:24           LGS
  21   36         016-16:24:48           LGS
  21   37         016-16:25:12           LGS
  21   38         016-16:25:36           LGS
  21   39         016-16:26:00           LGS
  21   40         016-16:26:24           LGS
  21   41         016-16:26:48           LGS
  21   42         016-16:27:12           LGS
  21   43         016-16:27:36           LGS
  21   44         016-16:28:00           LGS
  21   45         016-16:28:23           LGN
  21   46         016-16:28:47           LGN
  21   47         016-16:29:11           LGN
  21   48         016-16:29:35           LGN
  21   49         016-16:29:59           LGN
  21   50         016-16:30:23           LGN
  21  109         016-16:53:56           LGN
  21  110         016-16:54:20           LGN
  21  111         016-16:54:44           LGN
  21  112         016-16:55:08           LGN
  21  113         016-16:55:32           LGN
  21  114         016-16:55:56           LGN
  21  115         016-16:56:20           LGN
  21  116         016-16:56:44           LGN
  21  117         016-16:57:08           LGN
  21  118         016-16:57:32           LGN
  21  119         016-16:57:56           LGN
  21  120         016-16:58:20           LGN
  21  121         016-16:58:44           LGN
  21  122         016-16:59:08           LGN
  37   16         016-17:55:44           PAC
  37   17         016-17:56:08           PAC
  37   18         016-17:56:32           PAC
  37   19         016-17:56:56           LGS
  37   20         016-17:57:19           LGS
  37   21         016-17:57:43           LGS
  37   22         016-17:58:07           LGS
  37   23         016-17:58:31           LGS
  37   24         016-17:58:55           LGS
  37   25         016-17:59:19           LGS
  37   26         016-17:59:43           LGS
  37   27         016-18:00:07           LGS
  37   28         016-18:00:30           LGS
  37   29         016-18:00:54           LGS
  37   30         016-18:01:18           LGS
  37   31         016-18:01:42           LGS
  37   32         016-18:02:06           LGS
  37   33         016-18:02:30           LGS
  37   34         016-18:02:54           LGS
  37   35         016-18:03:18           LGS
  37   36         016-18:03:42           LGS
  37   37         016-18:04:05           LGS
  37   38         016-18:04:29           LGS
  37   39         016-18:04:53           LGS
  37   40         016-18:05:17           LGS
  37   41         016-18:05:41           LGS
  37   77         016-18:20:02           LGN
  37  109         016-18:32:49           LGN
  37  110         016-18:33:13           LGN
  37  111         016-18:33:37           LGN
  37  112         016-18:34:01           LGN
  37  113         016-18:34:25           LGN
  37  114         016-18:34:49           LGN
  37  115         016-18:35:13           LGN
  37  116         016-18:35:37           LGN
  37  117         016-18:36:01           LGN
  37  118         016-18:36:25           LGN
  37  119         016-18:36:49           LGN
  37  120         016-18:37:13           LGN
  37  121         016-18:37:37           LGN
  37  122         016-18:38:01           LGN
  53   16         016-19:34:37           PAC
  53   17         016-19:35:01           PAC
  53   18         016-19:35:25           PAC
  53   19         016-19:35:49           PAC
  53   20         016-19:36:12           PAC
  53   21         016-19:36:36           PAC
  53   22         016-19:37:00           PAC
  53   23         016-19:37:24           PAC
  53   24         016-19:37:48           PAC
  53   70         016-19:56:08           LGN
  53   71         016-19:56:31           LGN
  53   72         016-19:56:55           LGN
  53   73         016-19:57:19           LGN
  53   76         016-19:58:31           LGN
  53  112         016-20:12:54           LGN
  53  113         016-20:13:18           LGN
  53  114         016-20:13:42           LGN
  53  115         016-20:14:06           LGN
  53  116         016-20:14:30           LGN
  53  117         016-20:14:54           LGN
  53  118         016-20:15:18           LGN
  53  119         016-20:15:42           LGN
  53  120         016-20:16:06           LGN
  53  121         016-20:16:30           LGN
  53  122         016-20:16:54           LGN
  69    1         016-21:07:32           LGN
  69    2         016-21:07:56           LGN
  69    3         016-21:08:20           LGN
  69    4         016-21:08:44           LGN
  69    5         016-21:09:07           LGN
  69    6         016-21:09:31           GLC
  69    7         016-21:09:55           GLC
  69    8         016-21:10:19           GLC
  69    9         016-21:10:43           GLC
  69   10         016-21:11:07           GLC
  69   16         016-21:13:30           GLC
  69   17         016-21:13:54           GLC
  69   18         016-21:14:18           GLC
  69   19         016-21:14:42           GLC
  69   20         016-21:15:06           GLC
  69   21         016-21:15:29           GLC
  69   44         016-21:24:39           LGN
  69   63         016-21:32:13           LGN
  69   66         016-21:33:25           LGN
  69   69         016-21:34:37           LGN
  69   70         016-21:35:01           LGN
  69   71         016-21:35:24           LGN
  69   72         016-21:35:48           LGN
  69   73         016-21:36:12           LGN
  69   74         016-21:36:36           LGN
  69   75         016-21:37:00           LGN
  69  107         016-21:49:47           LGN
  69  108         016-21:50:11           LGN
  69  109         016-21:50:35           LGN
  69  110         016-21:50:59           LGN
  69  111         016-21:51:23           LGN
  69  112         016-21:51:47           LGN
  69  113         016-21:52:11           LGN
  69  114         016-21:52:35           LGN
  69  115         016-21:52:59           LGN
  69  116         016-21:53:23           LGN
  69  117         016-21:53:47           LGN
  69  118         016-21:54:11           LGN
  69  119         016-21:54:35           LGN
  69  120         016-21:54:59           LGN
  69  121         016-21:55:23           LGN
  69  122         016-21:55:47           LGN
  69  229         016-22:38:28           LGN
  85    5         016-22:48:00           GLC
  85    6         016-22:48:24           GLC
  85    7         016-22:48:48           GLC
  85    8         016-22:49:12           GLC
  85    9         016-22:49:36           GLC
  85   10         016-22:50:00           GLC
  85   11         016-22:50:24           GLC
  85   24         016-22:55:34           LGN
  85   50         016-23:05:55           LGN
  85   51         016-23:06:19           LGN
  85   52         016-23:06:43           LGN
  85   53         016-23:07:07           LGN
  85   54         016-23:07:31           LGN
  85   80         016-23:17:53           LGN
  85   81         016-23:18:17           LGN
  85   82         016-23:18:41           LGN
  85  106         016-23:28:16           LGN
  85  107         016-23:28:40           LGN
  85  108         016-23:29:04           LGN
  85  109         016-23:29:28           LGN
  85  110         016-23:29:52           LGN
  85  111         016-23:30:16           LGN
  85  112         016-23:30:40           LGN
  85  113         016-23:31:04           LGN
  85  114         016-23:31:28           LGN
  85  115         016-23:31:52           LGN
  85  116         016-23:32:16           LGN
  85  117         016-23:32:40           LGN
  85  118         016-23:33:04           LGN
  85  119         016-23:33:28           LGN
  85  120         016-23:33:52           LGN
  85  121         016-23:34:16           LGN
  85  122         016-23:34:40           LGN
****************  END OF SCHEDULE  *****************
